country,variety,points
France,Champagne Blend,95
France,Chardonnay,95
France,Champagne Blend,95
France,Champagne Blend,95
France,Champagne Blend,95
France,Champagne Blend,95
France,Champagne Blend,95
France,Chardonnay,85
France,Chardonnay,88
France,Chardonnay,88
France,Pinot Noir,88
France,Chardonnay,88
France,Pinot Gris,88
France,Chardonnay,88
France,Riesling,87
France,White Blend,87
France,Bordeaux-style White Blend,87
France,Pinot Noir,88
France,Cabernet Franc,88
France,Chenin Blanc,88
France,Rosé,88
France,Rosé,88
France,Rosé,88
France,Rosé,88
France,Chardonnay-Sauvignon,87
France,Malbec,89
France,Bordeaux-style White Blend,89
France,Chardonnay,89
France,Chardonnay,88
France,Chardonnay,85
France,Chardonnay,85
France,Chardonnay,85
France,Chardonnay,85
France,Chardonnay,85
France,Champagne Blend,95
France,Chardonnay,95
France,Champagne Blend,94
France,Champagne Blend,94
France,Champagne Blend,94
France,Champagne Blend,94
France,Chardonnay,94
France,Champagne Blend,94
France,Champagne Blend,94
France,Champagne Blend,94
France,Champagne Blend,94
France,Pinot Noir,87
France,Pinot Noir,87
France,Pinot Noir,87
France,Pinot Noir,85
France,Red Blend,84
France,White Blend,87
France,Pinot Noir,87
France,Pinot Noir,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Cabernet Franc,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Chenin Blanc,87
France,Chenin Blanc,88
France,Malbec,87
France,Malbec,89
France,Chenin Blanc,89
France,Chardonnay,88
France,Chardonnay,88
France,Chardonnay,85
France,Champagne Blend,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Chardonnay,93
France,Champagne Blend,93
France,Chardonnay,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Pinot Noir,86
France,Riesling,87
France,Pinot Gris,87
France,Chardonnay,87
France,Rhône-style White Blend,87
France,Chardonnay,87
France,Pinot Noir,87
France,Chardonnay,87
France,Aligoté,87
France,Chardonnay,87
France,Sauvignon Blanc,84
France,Chenin Blanc,88
France,Pinot Noir,88
France,Cabernet Franc,88
France,Tannat-Cabernet,87
France,Malbec-Merlot,88
France,Malbec,88
France,Red Blend,88
France,Chardonnay,84
France,Chardonnay,88
France,Sauvignon Blanc,88
France,Chardonnay,88
France,Champagne Blend,93
France,Champagne Blend,93
France,Chardonnay,92
France,Champagne Blend,92
France,Champagne Blend,92
France,Champagne Blend,92
France,Chardonnay,87
France,Chardonnay,87
France,Rosé,87
France,Sauvignon Blanc,87
France,Chardonnay,87
France,Merlot,84
France,Sauvignon Blanc,84
France,Merlot,83
France,Bordeaux-style Red Blend,87
France,Malbec,87
France,Rhône-style Red Blend,87
France,Cabernet Franc,87
France,Red Blend,87
France,Sauvignon Blanc,87
France,Rosé,87
France,White Blend,87
France,Red Blend,88
France,Cabernet Sauvignon-Cabernet Franc,88
France,Chenin Blanc,88
France,Cabernet Franc,87
France,Negrette,88
France,Malbec,88
France,Bordeaux-style Red Blend,88
France,Chardonnay,84
France,Chardonnay,84
France,Champagne Blend,92
France,Champagne Blend,92
France,Chardonnay,92
France,Champagne Blend,92
France,Champagne Blend,92
France,Champagne Blend,92
France,Champagne Blend,92
France,Pinot Noir,86
France,Chardonnay,87
France,Pinot Noir,87
France,Chardonnay,87
France,Chardonnay,87
France,Pinot Noir,87
France,Chardonnay,87
France,Merlot,83
France,Pinot Noir,83
France,Rhône-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style White Blend,87
France,Bordeaux-style Red Blend,86
France,Bordeaux-style White Blend,86
France,Malbec,86
France,Sauvignon Blanc,87
France,Chardonnay-Viognier,88
France,Red Blend,88
France,Sauvignon Blanc,84
France,Sauvignon Blanc,87
France,Champagne Blend,92
France,Chardonnay,92
France,Champagne Blend,92
France,Champagne Blend,92
France,Chardonnay,92
France,Champagne Blend,91
France,Champagne Blend,91
France,Chardonnay,91
France,Pinot Noir,86
France,Pinot Noir,86
France,Gewürztraminer,87
France,Chardonnay,87
France,Rosé,87
France,Rosé,87
France,Rosé,87
France,Rosé,87
France,White Blend,87
France,Sauvignon Blanc,87
France,Malbec,86
France,Vermentino,86
France,Malbec,86
France,Bordeaux-style Red Blend,86
France,Pinot Noir,82
France,Malbec,87
France,White Blend,87
France,Malbec,87
France,Sauvignon Blanc,87
France,Sauvignon Blanc,87
France,Chardonnay,86
France,Sauvignon Blanc,86
France,Pinot Noir,85
France,Pinot Noir,86
France,Rosé,86
France,Gewürztraminer,86
France,Sauvignon Blanc,86
France,Chardonnay,86
France,Rosé,86
France,Pinot Noir,86
France,Sauvignon Blanc,84
France,Cabernet Franc,84
France,Pinot Noir,84
France,Pinot Noir,84
France,Sauvignon Blanc,84
France,Bordeaux-style Red Blend,86
France,Malbec,86
France,Melon,87
France,Cabernet,87
France,Chenin Blanc,87
France,Pinot Noir,82
France,Red Blend,81
France,Chardonnay,86
France,Pinot Noir,86
France,Chardonnay,86
France,Chardonnay,86
France,Marsanne-Roussanne,86
France,Chardonnay,86
France,Pinot Noir,86
France,Malbec,87
France,Tannat-Cabernet,86
France,Malbec,86
France,Rosé,86
France,Rhône-style White Blend,86
France,White Blend,86
France,Bordeaux-style Red Blend,86
France,Bordeaux-style Red Blend,86
France,Merlot,81
France,Chenin Blanc,84
France,Melon,84
France,Chenin Blanc,84
France,Malbec-Merlot,87
France,Pinot Gris,95
France,Pinot Noir,86
France,Riesling,86
France,Chardonnay,86
France,Sauvignon Blanc,86
France,Chardonnay-Viognier,86
France,Rosé,86
France,Ugni Blanc-Colombard,86
France,White Blend,86
France,Malbec,86
France,Chenin Blanc,86
France,Sauvignon Blanc,86
France,Chenin Blanc,86
France,Pinot Noir,86
France,Sauvignon Blanc,86
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style White Blend,94
France,Bordeaux-style Red Blend,94
France,Rhône-style White Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,85
France,Bordeaux-style Red Blend,85
France,Chenin Blanc,83
France,Pinot Noir,83
France,Rosé,86
France,Riesling,94
France,Gewürztraminer,94
France,Sauvignon Blanc,85
France,Sauvignon Blanc,85
France,Chardonnay,85
France,Sauvignon Blanc,85
France,Chardonnay,86
France,Gewürztraminer,86
France,Pinot Noir,86
France,Rosé,86
France,Chardonnay,86
France,Gewürztraminer,86
France,Gewürztraminer,86
France,Chardonnay-Viognier,85
France,Rosé,86
France,Sauvignon Blanc,86
France,Red Blend,85
France,Rhône-style Red Blend,85
France,Chenin Blanc,86
France,Chenin Blanc,86
France,Melon,86
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Cabernet Franc,83
France,Colombard,86
France,Malbec,86
France,Pinot Noir,84
France,Chardonnay,85
France,Pinot Noir,85
France,Chardonnay,85
France,Chardonnay,85
France,White Blend,85
France,Riesling,85
France,Sauvignon Blanc,85
France,Rosé,85
France,Bordeaux-style Red Blend,85
France,Malbec,85
France,White Blend,85
France,Gamay,85
France,Bordeaux-style White Blend,85
France,Bordeaux-style Red Blend,85
France,Cabernet Franc,86
France,Sauvignon Blanc,86
France,Sauvignon Blanc,86
France,Bordeaux-style Red Blend,93
France,Viognier,93
France,Rhône-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Syrah,93
France,Bordeaux-style Red Blend,93
France,Marsanne,92
France,Rhône-style White Blend,92
France,Chenin Blanc,82
France,Pinot Gris,92
France,Pinot Noir,85
France,Pinot Noir,85
France,Rosé,85
France,Gewürztraminer,85
France,Riesling,85
France,Chardonnay,85
France,Bordeaux-style White Blend,84
France,Bordeaux-style Red Blend,84
France,Rosé,86
France,Chardonnay,97
France,Chardonnay,96
France,Chardonnay,95
France,Chardonnay,95
France,Chardonnay,95
France,Chardonnay,94
France,Chardonnay,94
France,Chardonnay,94
France,Chardonnay,93
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Syrah,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Cabernet Franc,86
France,Cabernet Franc,86
France,Riesling,92
France,Malbec-Merlot,85
France,Cabernet Merlot,85
France,Pinot Gris,85
France,Pinot Noir,85
France,Gewürztraminer,85
France,Gewürztraminer,85
France,Chardonnay,85
France,White Blend,85
France,Rosé,85
France,Aligoté,85
France,Bordeaux-style Red Blend,84
France,Sauvignon Blanc,84
France,Bordeaux-style Red Blend,84
France,Rosé,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Red Blend,84
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,93
France,Chardonnay,92
France,Rosé,85
France,Rosé,85
France,Cabernet Franc,85
France,Sauvignon Blanc,85
France,Chardonnay,85
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Roussanne,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Colombard,85
France,Red Blend,85
France,Red Blend,85
France,Chardonnay,84
France,Sauvignon Blanc,84
France,Pinot Noir,85
France,Chardonnay,85
France,Chardonnay,84
France,Rosé,84
France,Chardonnay,84
France,Pinot Noir,84
France,Chardonnay,84
France,Chardonnay,84
France,Rosé,84
France,Rosé,84
France,Chardonnay,84
France,Chardonnay,84
France,Malbec,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,84
France,Bordeaux-style Red Blend,83
France,Gamay,83
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Bordeaux-style Red Blend,85
France,Chenin Blanc,85
France,Chenin Blanc,85
France,Rosé,85
France,Rosé,85
France,Rosé,85
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Rhône-style White Blend,91
France,Rhône-style White Blend,91
France,Marsanne,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Rhône-style Red Blend,91
France,Syrah,91
France,Red Blend,85
France,Red Blend,85
France,Colombard-Sauvignon Blanc,85
France,Pinot Noir,81
France,Pinot Noir,94
France,Chardonnay,84
France,Chardonnay,84
France,Rosé,84
France,Pinot Noir,84
France,Pinot Noir,84
France,Pinot Noir,84
France,Rosé,84
France,Bordeaux-style Red Blend,83
France,Bordeaux-style Red Blend,83
France,Pinot Noir,83
France,Chardonnay,83
France,Malbec-Merlot,83
France,Bordeaux-style Red Blend,82
France,Bordeaux-style Red Blend,82
France,Bordeaux-style Red Blend,82
France,Chenin Blanc,82
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,92
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,91
France,Cabernet Sauvignon-Cabernet Franc,84
France,Cabernet Franc,84
France,Melon,84
France,Cabernet Franc,84
France,Rosé,85
France,White Blend,85
France,Bordeaux-style Red Blend,91
France,Rhône-style Red Blend,90
France,Rhône-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Riesling,91
France,Pinot Gris,91
France,Riesling,91
France,Malbec,85
France,Pinot Noir,84
France,Pinot Noir,84
France,Pinot Noir,84
France,Riesling,84
France,Chardonnay,91
France,Chardonnay,91
France,Chardonnay,90
France,Chardonnay,90
France,Chenin Blanc,84
France,Pinot Noir,84
France,White Blend,84
France,Red Blend,84
France,Chardonnay,90
France,Champagne Blend,90
France,Champagne Blend,89
France,Champagne Blend,89
France,Viognier,90
France,Rhône-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Rhône-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Rhône-style Red Blend,90
France,Chenin Blanc,90
France,Chenin Blanc,90
France,Chenin Blanc,90
France,Chenin Blanc-Chardonnay,90
France,Riesling,87
France,Riesling,87
France,Pinot Blanc,87
France,Syrah,85
France,Cabernet Franc,85
France,Merlot,85
France,Rosé,83
France,Riesling,83
France,Rosé,83
France,Pinot Noir,83
France,Chardonnay,90
France,Chardonnay,90
France,Chardonnay,90
France,Chardonnay,90
France,Cabernet Franc,83
France,Rosé,84
France,Red Blend,84
France,Chardonnay,89
France,Champagne Blend,89
France,Champagne Blend,89
France,Champagne Blend,89
France,Chardonnay,89
France,Syrah,90
France,Syrah,90
France,Marsanne,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Rhône-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Rhône-style White Blend,90
France,Rhône-style White Blend,90
France,Rhône-style White Blend,90
France,Marsanne-Roussanne,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Cabernet Franc,85
France,Cabernet Franc,84
France,Cabernet Franc,84
France,Cabernet Franc,84
France,Rosé,87
France,Pinot Noir,87
France,Rosé,87
France,Cinsault,87
France,Rosé,87
France,Rosé,87
France,Pinot Noir,90
France,Riesling,83
France,Chardonnay,83
France,Gewürztraminer,83
France,Gewürztraminer,83
France,Pinot Blanc,83
France,Chardonnay,90
France,Chardonnay,90
France,Chardonnay,90
France,Chardonnay,90
France,Cabernet Franc,82
France,Bordeaux-style White Blend,84
France,Rosé,84
France,White Blend,84
France,Rosé,84
France,Rosé,84
France,Champagne Blend,88
France,Champagne Blend,88
France,Rhône-style White Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Syrah,89
France,Bordeaux-style Red Blend,89
France,Chardonnay,89
France,Rhône-style White Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Chenin Blanc,90
France,Chenin Blanc,89
France,Chenin Blanc,89
France,Chenin Blanc,89
France,Chenin Blanc,89
France,Gewürztraminer,82
France,Pinot Blanc,82
France,Riesling,82
France,Riesling,82
France,Chardonnay,89
France,Chardonnay,89
France,Chardonnay,89
France,Chardonnay,89
France,Chardonnay,89
France,Rosé,84
France,Merlot,83
France,Rosé,83
France,Chardonnay,88
France,Champagne Blend,88
France,Champagne Blend,95
France,Chardonnay,95
France,Champagne Blend,94
France,Champagne Blend,94
France,Champagne Blend,94
France,Chardonnay,94
France,Chardonnay,94
France,Chardonnay,94
France,Champagne Blend,94
France,Chardonnay,94
France,Pinot Noir,94
France,Champagne Blend,94
France,Champagne Blend,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Chardonnay,93
France,Pinot Noir,93
France,Champagne Blend,93
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Rhône-style White Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style White Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Rhône-style Red Blend,89
France,Rhône-style Red Blend,89
France,Bordeaux-style White Blend,98
France,Bordeaux-style White Blend,97
France,Pinot Noir,89
France,Chenin Blanc,89
France,Sparkling Blend,89
France,Sauvignon Blanc,89
France,Chardonnay,92
France,Chardonnay,89
France,Chardonnay,89
France,Chardonnay,89
France,Chardonnay,89
France,Champagne Blend,88
France,Champagne Blend,88
France,Champagne Blend,88
France,Champagne Blend,93
France,Chardonnay,93
France,Champagne Blend,93
France,Champagne Blend,93
France,Pinot Noir,93
France,Chardonnay,93
France,Chardonnay,93
France,Champagne Blend,92
France,Champagne Blend,92
France,Syrah,93
France,Rhône-style White Blend,89
France,Rhône-style White Blend,89
France,Roussanne-Viognier,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Marsanne,89
France,Bordeaux-style White Blend,96
France,Bordeaux-style White Blend,95
France,Bordeaux-style White Blend,94
France,Bordeaux-style White Blend,94
France,Chenin Blanc,89
France,Chenin Blanc,89
France,Chenin Blanc,88
France,Pinot Noir,88
France,Chenin Blanc,88
France,Sauvignon Blanc,88
France,Champagne Blend,90
France,Chardonnay,88
France,Champagne Blend,92
France,Chardonnay,92
France,Chardonnay,92
France,Champagne Blend,92
France,Champagne Blend,92
France,Champagne Blend,92
France,Pinot Meunier,92
France,Champagne Blend,92
France,Chardonnay,92
France,Chardonnay,92
France,Champagne Blend,92
France,Champagne Blend,87
France,Bordeaux-style Red Blend,99
France,Bordeaux-style White Blend,99
France,Bordeaux-style Red Blend,99
France,Bordeaux-style White Blend,98
France,Bordeaux-style Red Blend,98
France,Bordeaux-style Red Blend,98
France,Bordeaux-style Red Blend,98
France,Bordeaux-style White Blend,97
France,Bordeaux-style Red Blend,97
France,Bordeaux-style Red Blend,97
France,Bordeaux-style White Blend,97
France,Bordeaux-style Red Blend,97
France,Bordeaux-style White Blend,97
France,Bordeaux-style White Blend,97
France,Bordeaux-style Red Blend,97
France,Bordeaux-style Red Blend,96
France,Bordeaux-style White Blend,96
France,Rhône-style White Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,89
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Rhône-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,94
France,Bordeaux-style White Blend,93
France,Sparkling Blend,90
France,Red Blend,88
France,Chardonnay,88
France,Chardonnay,88
France,Chardonnay,88
France,Chardonnay,88
France,Champagne Blend,92
France,Chardonnay,91
France,Champagne Blend,91
France,Champagne Blend,91
France,Chardonnay,91
France,Champagne Blend,91
France,Champagne Blend,87
France,Champagne Blend,87
France,Rhône-style Red Blend,92
France,Rhône-style Red Blend,92
France,Rhône-style Red Blend,92
France,Bordeaux-style Red Blend,96
France,Bordeaux-style White Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style White Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style White Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style Red Blend,96
France,Bordeaux-style White Blend,96
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style White Blend,95
France,Bordeaux-style White Blend,95
France,Bordeaux-style White Blend,95
France,Rhône-style White Blend,88
France,Rhône-style White Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Syrah,88
France,Rhône-style White Blend,88
France,Bordeaux-style White Blend,93
France,Pinot Gris,92
France,Gewürztraminer,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,92
France,Chenin Blanc,88
France,Chardonnay,87
France,Pinot Noir,90
France,Champagne Blend,90
France,Champagne Blend,90
France,Champagne Blend,90
France,Champagne Blend,90
France,Chardonnay,90
France,Champagne Blend,87
France,Bordeaux-style Red Blend,95
France,Bordeaux-style White Blend,95
France,Bordeaux-style White Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style White Blend,95
France,Bordeaux-style Red Blend,95
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style White Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style White Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style White Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style White Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style White Blend,94
France,Bordeaux-style White Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,94
France,Rhône-style White Blend,88
France,Clairette,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,White Blend,88
France,Bordeaux-style White Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Sauvignon Blanc,88
France,Sauvignon Blanc,88
France,Champagne Blend,89
France,Chardonnay,87
France,Champagne Blend,90
France,Champagne Blend,90
France,Champagne Blend,90
France,Chardonnay,90
France,Champagne Blend,90
France,Champagne Blend,90
France,Champagne Blend,90
France,Chardonnay,90
France,Grenache,91
France,Rhône-style Red Blend,91
France,Champagne Blend,86
France,Champagne Blend,86
France,Rhône-style White Blend,88
France,Viognier,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style Red Blend,88
France,Bordeaux-style White Blend,87
France,Roussanne,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Rhône-style White Blend,87
France,Bordeaux-style Red Blend,94
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Pinot Noir,87
France,Chenin Blanc,87
France,Chenin Blanc,87
France,Chasselas,87
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Chardonnay,87
France,Chardonnay,86
France,Champagne Blend,89
France,Champagne Blend,89
France,Champagne Blend,89
France,Champagne Blend,89
France,Champagne Blend,89
France,Chardonnay,89
France,Chardonnay,89
France,Rhône-style Red Blend,90
France,Rhône-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Bordeaux-style Red Blend,87
France,Rhône-style White Blend,87
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style White Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,93
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Chenin Blanc-Chardonnay,87
France,Cabernet Franc,87
France,Cabernet Franc,87
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Chenin Blanc,88
France,Champagne Blend,87
France,Chardonnay,86
France,Chardonnay,86
France,Chardonnay,89
France,Champagne Blend,89
France,Champagne Blend,89
France,Champagne Blend,89
France,Champagne Blend,89
France,Chardonnay,89
France,Champagne Blend,89
France,Champagne Blend,89
France,Chardonnay,89
France,Syrah,90
France,Champagne Blend,86
France,Champagne Blend,86
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,87
France,Rhône-style White Blend,87
France,White Blend,87
France,Bordeaux-style Red Blend,87
France,Rhône-style White Blend,87
France,Bordeaux-style White Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,92
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style White Blend,91
France,Bordeaux-style Red Blend,91
France,Bordeaux-style Red Blend,90
France,Bordeaux-style White Blend,90
France,Bordeaux-style Red Blend,90
France,Bordeaux-style Red Blend,90
France,Pinot Noir,86
France,White Blend,86
France,Gamay,86
France,Sauvignon Blanc,86
